,latitude,longitude,color,most similar,type
1066,31.5,-0.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1067,31.5,0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1068,31.5,0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1069,31.5,1.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1070,31.5,1.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1071,31.5,2.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1072,31.5,2.9,"(253, 250, 242)","(255, 255, 255)",HYPER ARID
1073,31.5,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1074,31.5,3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1075,31.5,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1076,31.5,4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1077,31.5,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1078,31.5,5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1079,31.5,6.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1080,31.5,6.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1081,31.5,7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1082,31.5,7.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1083,31.5,8.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1084,31.5,8.9,"(248, 250, 236)","(255, 255, 255)",HYPER ARID
1085,31.5,9.4,"(241, 248, 241)","(255, 255, 255)",HYPER ARID
1086,31.5,9.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1087,31.5,10.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1088,31.5,10.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1089,31.5,11.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1090,31.5,11.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1091,31.5,12.4,"(247, 245, 241)","(255, 255, 255)",HYPER ARID
1092,32.0,-8.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1093,32.0,-7.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1094,32.0,-7.1,"(243, 240, 242)","(255, 255, 255)",HYPER ARID
1095,32.0,-6.6,"(245, 242, 243)","(255, 255, 255)",HYPER ARID
1096,32.0,-6.1,"(252, 253, 250)","(255, 255, 255)",HYPER ARID
1097,32.0,-5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1098,32.0,-5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1099,32.0,-4.6,"(252, 251, 249)","(255, 255, 255)",HYPER ARID
1100,32.0,-4.1,"(250, 251, 248)","(255, 255, 255)",HYPER ARID
1101,32.0,-3.6,"(217, 226, 239)","(255, 255, 255)",HYPER ARID
1102,32.0,-3.1,"(121, 135, 160)","(88, 211, 150)",HUMID
1103,32.0,-2.6,"(240, 247, 248)","(255, 255, 255)",HYPER ARID
1104,32.0,-2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1105,32.0,-1.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1106,32.0,-1.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1107,32.0,-0.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1108,32.0,-0.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1109,32.0,0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1110,32.0,0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1111,32.0,1.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1112,32.0,1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1113,32.0,2.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1114,32.0,2.9,"(252, 250, 242)","(255, 255, 255)",HYPER ARID
1115,32.0,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1116,32.0,3.9,"(249, 247, 247)","(255, 255, 255)",HYPER ARID
1117,32.0,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1118,32.0,4.9,"(253, 239, 235)","(255, 255, 255)",HYPER ARID
1119,32.0,5.4,"(246, 245, 243)","(255, 255, 255)",HYPER ARID
1120,32.0,5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1121,32.0,6.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1122,32.0,6.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1123,32.0,7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1124,32.0,7.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1125,32.0,8.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1126,32.0,8.9,"(249, 246, 235)","(255, 255, 255)",HYPER ARID
1127,32.0,9.4,"(251, 250, 245)","(255, 255, 255)",HYPER ARID
1128,32.0,9.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1129,32.0,10.4,"(231, 231, 229)","(255, 245, 208)",ARID
1130,32.0,10.9,"(228, 228, 227)","(255, 245, 208)",ARID
1131,32.0,11.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1132,32.0,11.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1133,32.0,12.4,"(249, 240, 236)","(255, 255, 255)",HYPER ARID
1134,32.5,-8.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1135,32.5,-7.6,"(248, 248, 248)","(255, 255, 255)",HYPER ARID
1136,32.5,-7.1,"(251, 251, 245)","(255, 255, 255)",HYPER ARID
1137,32.5,-6.6,"(231, 224, 230)","(255, 245, 208)",ARID
1138,32.5,-6.1,"(245, 246, 245)","(255, 255, 255)",HYPER ARID
1139,32.5,-5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1140,32.5,-5.1,"(247, 248, 243)","(255, 255, 255)",HYPER ARID
1141,32.5,-4.6,"(207, 207, 207)","(255, 245, 208)",ARID
1142,32.5,-4.1,"(234, 234, 233)","(255, 245, 208)",ARID
1143,32.5,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1144,32.5,-3.1,"(251, 250, 247)","(255, 255, 255)",HYPER ARID
1145,32.5,-2.6,"(251, 248, 248)","(255, 255, 255)",HYPER ARID
1146,32.5,-2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1147,32.5,-1.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1148,32.5,-1.1,"(230, 229, 202)","(255, 245, 208)",ARID
1149,32.5,-0.6,"(247, 250, 232)","(255, 255, 255)",HYPER ARID
1150,32.5,-0.1,"(248, 246, 246)","(255, 255, 255)",HYPER ARID
1151,32.5,0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1152,32.5,0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1153,32.5,1.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1154,32.5,1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1155,32.5,2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1156,32.5,2.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1157,32.5,3.4,"(252, 251, 251)","(255, 255, 255)",HYPER ARID
1158,32.5,3.9,"(251, 251, 250)","(255, 255, 255)",HYPER ARID
1159,32.5,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1160,32.5,4.9,"(226, 226, 224)","(255, 245, 208)",ARID
1161,32.5,5.4,"(224, 224, 224)","(255, 245, 208)",ARID
1162,32.5,5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1163,32.5,6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1164,32.5,6.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1165,32.5,7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1166,32.5,7.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1167,32.5,8.4,"(241, 245, 241)","(255, 255, 255)",HYPER ARID
1168,32.5,8.9,"(226, 236, 238)","(255, 255, 255)",HYPER ARID
1169,32.5,9.4,"(247, 251, 243)","(255, 255, 255)",HYPER ARID
1170,32.5,9.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1171,32.5,10.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1172,32.5,10.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1173,32.5,11.4,"(246, 245, 244)","(255, 255, 255)",HYPER ARID
1174,32.5,11.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1175,32.5,12.4,"(249, 248, 245)","(255, 255, 255)",HYPER ARID
1176,33.0,-8.1,"(252, 252, 248)","(255, 255, 255)",HYPER ARID
1177,33.0,-7.6,"(252, 252, 249)","(255, 255, 255)",HYPER ARID
1178,33.0,-7.1,"(251, 242, 242)","(255, 255, 255)",HYPER ARID
1179,33.0,-6.6,"(237, 232, 237)","(255, 255, 255)",HYPER ARID
1180,33.0,-6.1,"(241, 237, 239)","(255, 255, 255)",HYPER ARID
1181,33.0,-5.6,"(245, 248, 242)","(255, 255, 255)",HYPER ARID
1182,33.0,-5.1,"(240, 242, 238)","(255, 255, 255)",HYPER ARID
1183,33.0,-4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1184,33.0,-4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1185,33.0,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1186,33.0,-3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1187,33.0,-2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1188,33.0,-2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1189,33.0,-1.6,"(240, 239, 241)","(255, 255, 255)",HYPER ARID
1190,33.0,-1.1,"(248, 250, 214)","(255, 245, 208)",ARID
1191,33.0,-0.6,"(211, 206, 94)","(223, 225, 0)",SEMI ARID
1192,33.0,-0.1,"(250, 249, 204)","(255, 245, 208)",ARID
1193,33.0,0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1194,33.0,0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1195,33.0,1.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1196,33.0,1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1197,33.0,2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1198,33.0,2.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1199,33.0,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1200,33.0,3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1201,33.0,4.4,"(249, 247, 247)","(255, 255, 255)",HYPER ARID
1202,33.0,4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1203,33.0,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1204,33.0,5.9,"(248, 250, 244)","(255, 255, 255)",HYPER ARID
1205,33.0,6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1206,33.0,6.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1207,33.0,7.4,"(251, 250, 241)","(255, 255, 255)",HYPER ARID
1208,33.0,7.9,"(251, 250, 241)","(255, 255, 255)",HYPER ARID
1209,33.0,8.4,"(227, 238, 241)","(255, 255, 255)",HYPER ARID
1210,33.0,8.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1211,33.0,9.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1212,33.0,9.9,"(244, 240, 242)","(255, 255, 255)",HYPER ARID
1213,33.0,10.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1214,33.0,10.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1215,33.0,11.4,"(141, 136, 138)","(88, 211, 150)",HUMID
1216,33.0,11.9,"(237, 237, 237)","(255, 255, 255)",HYPER ARID
1217,33.0,12.4,"(168, 196, 206)","(168, 253, 227)",SUB HUMID
1218,33.5,-8.1,"(215, 219, 223)","(255, 245, 208)",ARID
1219,33.5,-7.6,"(249, 249, 246)","(255, 255, 255)",HYPER ARID
1220,33.5,-7.1,"(251, 252, 246)","(255, 255, 255)",HYPER ARID
1221,33.5,-6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1222,33.5,-6.1,"(235, 244, 232)","(255, 245, 208)",ARID
1223,33.5,-5.6,"(251, 251, 248)","(255, 255, 255)",HYPER ARID
1224,33.5,-5.1,"(227, 219, 227)","(255, 245, 208)",ARID
1225,33.5,-4.6,"(234, 227, 233)","(255, 245, 208)",ARID
1226,33.5,-4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1227,33.5,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1228,33.5,-3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1229,33.5,-2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1230,33.5,-2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1231,33.5,-1.6,"(142, 144, 141)","(88, 211, 150)",HUMID
1232,33.5,-1.1,"(251, 250, 218)","(255, 245, 208)",ARID
1233,33.5,-0.6,"(251, 250, 218)","(255, 245, 208)",ARID
1234,33.5,-0.1,"(214, 215, 98)","(223, 225, 0)",SEMI ARID
1235,33.5,0.4,"(251, 250, 215)","(255, 245, 208)",ARID
1236,33.5,0.9,"(251, 250, 215)","(255, 245, 208)",ARID
1237,33.5,1.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1238,33.5,1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1239,33.5,2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1240,33.5,2.9,"(251, 251, 249)","(255, 255, 255)",HYPER ARID
1241,33.5,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1242,33.5,3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1243,33.5,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1244,33.5,4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1245,33.5,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1246,33.5,5.9,"(206, 205, 205)","(255, 245, 208)",ARID
1247,33.5,6.4,"(252, 252, 251)","(255, 255, 255)",HYPER ARID
1248,33.5,6.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1249,33.5,7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1250,33.5,7.9,"(209, 228, 225)","(168, 253, 227)",SUB HUMID
1251,33.5,8.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1252,33.5,8.9,"(240, 247, 237)","(255, 255, 255)",HYPER ARID
1253,33.5,9.4,"(248, 243, 239)","(255, 255, 255)",HYPER ARID
1254,33.5,9.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1255,33.5,10.4,"(250, 249, 247)","(255, 255, 255)",HYPER ARID
1256,33.5,10.9,"(237, 247, 233)","(255, 255, 255)",HYPER ARID
1257,33.5,11.4,"(185, 210, 237)","(168, 253, 227)",SUB HUMID
1258,33.5,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1259,33.5,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1260,34.0,-8.1,"(183, 212, 241)","(168, 253, 227)",SUB HUMID
1261,34.0,-7.6,"(186, 212, 245)","(168, 253, 227)",SUB HUMID
1262,34.0,-7.1,"(160, 173, 179)","(88, 211, 150)",HUMID
1263,34.0,-6.6,"(252, 248, 248)","(255, 255, 255)",HYPER ARID
1264,34.0,-6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1265,34.0,-5.6,"(250, 251, 245)","(255, 255, 255)",HYPER ARID
1266,34.0,-5.1,"(252, 252, 250)","(255, 255, 255)",HYPER ARID
1267,34.0,-4.6,"(236, 231, 235)","(255, 245, 208)",ARID
1268,34.0,-4.1,"(243, 247, 240)","(255, 255, 255)",HYPER ARID
1269,34.0,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1270,34.0,-3.1,"(245, 248, 242)","(255, 255, 255)",HYPER ARID
1271,34.0,-2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1272,34.0,-2.1,"(250, 250, 246)","(255, 255, 255)",HYPER ARID
1273,34.0,-1.6,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
1274,34.0,-1.1,"(211, 234, 218)","(255, 245, 208)",ARID
1275,34.0,-0.6,"(251, 249, 219)","(255, 245, 208)",ARID
1276,34.0,-0.1,"(245, 242, 212)","(255, 245, 208)",ARID
1277,34.0,0.4,"(251, 250, 218)","(255, 245, 208)",ARID
1278,34.0,0.9,"(250, 248, 220)","(255, 245, 208)",ARID
1279,34.0,1.4,"(227, 228, 78)","(223, 225, 0)",SEMI ARID
1280,34.0,1.9,"(199, 200, 87)","(223, 225, 0)",SEMI ARID
1281,34.0,2.4,"(249, 250, 224)","(255, 245, 208)",ARID
1282,34.0,2.9,"(252, 251, 250)","(255, 255, 255)",HYPER ARID
1283,34.0,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1284,34.0,3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1285,34.0,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1286,34.0,4.9,"(252, 251, 251)","(255, 255, 255)",HYPER ARID
1287,34.0,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1288,34.0,5.9,"(245, 249, 243)","(255, 255, 255)",HYPER ARID
1289,34.0,6.4,"(148, 244, 247)","(168, 253, 227)",SUB HUMID
1290,34.0,6.9,"(197, 246, 241)","(168, 253, 227)",SUB HUMID
1291,34.0,7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
1292,34.0,7.9,"(252, 249, 241)","(255, 255, 255)",HYPER ARID
1293,34.0,8.4,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
1294,34.0,8.9,"(244, 247, 247)","(255, 255, 255)",HYPER ARID
1295,34.0,9.4,"(233, 227, 232)","(255, 245, 208)",ARID
1296,34.0,9.9,"(249, 250, 246)","(255, 255, 255)",HYPER ARID
1297,34.0,10.4,"(124, 140, 147)","(88, 211, 150)",HUMID
1298,34.0,10.9,"(197, 212, 219)","(168, 253, 227)",SUB HUMID
1299,34.0,11.4,"(185, 210, 243)","(168, 253, 227)",SUB HUMID
1300,34.0,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1301,34.0,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1302,34.5,-8.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1303,34.5,-7.6,"(181, 199, 231)","(168, 253, 227)",SUB HUMID
1304,34.5,-7.1,"(183, 202, 232)","(168, 253, 227)",SUB HUMID
1305,34.5,-6.6,"(164, 174, 193)","(168, 253, 227)",SUB HUMID
1306,34.5,-6.1,"(248, 248, 244)","(255, 255, 255)",HYPER ARID
1307,34.5,-5.6,"(250, 250, 247)","(255, 255, 255)",HYPER ARID
1308,34.5,-5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1309,34.5,-4.6,"(249, 250, 245)","(255, 255, 255)",HYPER ARID
1310,34.5,-4.1,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
1311,34.5,-3.6,"(252, 251, 249)","(255, 255, 255)",HYPER ARID
1312,34.5,-3.1,"(252, 251, 249)","(255, 255, 255)",HYPER ARID
1313,34.5,-2.6,"(252, 251, 250)","(255, 255, 255)",HYPER ARID
1314,34.5,-2.1,"(253, 253, 252)","(255, 255, 255)",HYPER ARID
1315,34.5,-1.6,"(225, 225, 70)","(223, 225, 0)",SEMI ARID
1316,34.5,-1.1,"(204, 203, 133)","(255, 245, 208)",ARID
1317,34.5,-0.6,"(251, 250, 218)","(255, 245, 208)",ARID
1318,34.5,-0.1,"(171, 206, 195)","(168, 253, 227)",SUB HUMID
1319,34.5,0.4,"(146, 244, 248)","(168, 253, 227)",SUB HUMID
1320,34.5,0.9,"(242, 250, 207)","(255, 245, 208)",ARID
1321,34.5,1.4,"(251, 250, 218)","(255, 245, 208)",ARID
1322,34.5,1.9,"(223, 226, 86)","(223, 225, 0)",SEMI ARID
1323,34.5,2.4,"(201, 203, 44)","(223, 225, 0)",SEMI ARID
1324,34.5,2.9,"(216, 224, 57)","(223, 225, 0)",SEMI ARID
1325,34.5,3.4,"(245, 245, 213)","(255, 245, 208)",ARID
1326,34.5,3.9,"(247, 244, 214)","(255, 245, 208)",ARID
1327,34.5,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1328,34.5,4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1329,34.5,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1330,34.5,5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1331,34.5,6.4,"(184, 246, 246)","(168, 253, 227)",SUB HUMID
1332,34.5,6.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1333,34.5,7.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1334,34.5,7.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1335,34.5,8.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1336,34.5,8.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1337,34.5,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1338,34.5,9.9,"(243, 240, 240)","(255, 255, 255)",HYPER ARID
1339,34.5,10.4,"(182, 209, 233)","(168, 253, 227)",SUB HUMID
1340,34.5,10.9,"(184, 210, 243)","(168, 253, 227)",SUB HUMID
1341,34.5,11.4,"(182, 200, 236)","(168, 253, 227)",SUB HUMID
1342,34.5,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1343,34.5,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1344,35.0,-8.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1345,35.0,-7.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1346,35.0,-7.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1347,35.0,-6.6,"(187, 203, 235)","(168, 253, 227)",SUB HUMID
1348,35.0,-6.1,"(226, 224, 231)","(255, 245, 208)",ARID
1349,35.0,-5.6,"(254, 253, 252)","(255, 255, 255)",HYPER ARID
1350,35.0,-5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1351,35.0,-4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1352,35.0,-4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1353,35.0,-3.6,"(249, 250, 246)","(255, 255, 255)",HYPER ARID
1354,35.0,-3.1,"(249, 251, 244)","(255, 255, 255)",HYPER ARID
1355,35.0,-2.6,"(249, 250, 245)","(255, 255, 255)",HYPER ARID
1356,35.0,-2.1,"(243, 248, 244)","(255, 255, 255)",HYPER ARID
1357,35.0,-1.6,"(182, 245, 226)","(168, 253, 227)",SUB HUMID
1358,35.0,-1.1,"(244, 246, 220)","(255, 245, 208)",ARID
1359,35.0,-0.6,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
1360,35.0,-0.1,"(230, 229, 78)","(223, 225, 0)",SEMI ARID
1361,35.0,0.4,"(238, 238, 185)","(255, 245, 208)",ARID
1362,35.0,0.9,"(247, 248, 210)","(255, 245, 208)",ARID
1363,35.0,1.4,"(252, 252, 221)","(255, 245, 208)",ARID
1364,35.0,1.9,"(251, 250, 218)","(255, 245, 208)",ARID
1365,35.0,2.4,"(251, 250, 216)","(255, 245, 208)",ARID
1366,35.0,2.9,"(235, 241, 211)","(255, 245, 208)",ARID
1367,35.0,3.4,"(224, 228, 66)","(223, 225, 0)",SEMI ARID
1368,35.0,3.9,"(219, 226, 59)","(223, 225, 0)",SEMI ARID
1369,35.0,4.4,"(247, 249, 210)","(255, 245, 208)",ARID
1370,35.0,4.9,"(251, 250, 218)","(255, 245, 208)",ARID
1371,35.0,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1372,35.0,5.9,"(240, 235, 238)","(255, 255, 255)",HYPER ARID
1373,35.0,6.4,"(250, 249, 245)","(255, 255, 255)",HYPER ARID
1374,35.0,6.9,"(249, 250, 212)","(255, 245, 208)",ARID
1375,35.0,7.4,"(225, 226, 91)","(223, 225, 0)",SEMI ARID
1376,35.0,7.9,"(224, 228, 79)","(223, 225, 0)",SEMI ARID
1377,35.0,8.4,"(211, 219, 226)","(255, 245, 208)",ARID
1378,35.0,8.9,"(245, 244, 245)","(255, 255, 255)",HYPER ARID
1379,35.0,9.4,"(248, 251, 244)","(255, 255, 255)",HYPER ARID
1380,35.0,9.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1381,35.0,10.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
1382,35.0,10.9,"(183, 206, 231)","(168, 253, 227)",SUB HUMID
1383,35.0,11.4,"(183, 210, 244)","(168, 253, 227)",SUB HUMID
1384,35.0,11.9,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1385,35.0,12.4,"(177, 211, 234)","(168, 253, 227)",SUB HUMID
1386,35.5,-8.1,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1387,35.5,-7.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1388,35.5,-7.1,"(185, 211, 246)","(168, 253, 227)",SUB HUMID
1389,35.5,-6.6,"(183, 210, 245)","(168, 253, 227)",SUB HUMID
1390,35.5,-6.1,"(188, 212, 238)","(168, 253, 227)",SUB HUMID
1391,35.5,-5.6,"(249, 251, 245)","(255, 255, 255)",HYPER ARID
1392,35.5,-5.1,"(231, 242, 246)","(255, 255, 255)",HYPER ARID
1393,35.5,-4.6,"(178, 196, 214)","(168, 253, 227)",SUB HUMID
1394,35.5,-4.1,"(188, 210, 238)","(168, 253, 227)",SUB HUMID
1395,35.5,-3.6,"(156, 175, 192)","(168, 253, 227)",SUB HUMID
1396,35.5,-3.1,"(184, 206, 226)","(168, 253, 227)",SUB HUMID
1397,35.5,-2.6,"(187, 212, 234)","(168, 253, 227)",SUB HUMID
1398,35.5,-2.1,"(171, 182, 96)","(88, 211, 150)",HUMID
1399,35.5,-1.6,"(214, 224, 68)","(223, 225, 0)",SEMI ARID
1400,35.5,-1.1,"(228, 226, 66)","(223, 225, 0)",SEMI ARID
1401,35.5,-0.6,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
1402,35.5,-0.1,"(220, 225, 62)","(223, 225, 0)",SEMI ARID
1403,35.5,0.4,"(203, 233, 196)","(168, 253, 227)",SUB HUMID
1404,35.5,0.9,"(229, 229, 71)","(223, 225, 0)",SEMI ARID
1405,35.5,1.4,"(231, 231, 80)","(223, 225, 0)",SEMI ARID
1406,35.5,1.9,"(229, 229, 70)","(223, 225, 0)",SEMI ARID
1407,35.5,2.4,"(244, 238, 207)","(255, 245, 208)",ARID
1408,35.5,2.9,"(250, 233, 203)","(255, 245, 208)",ARID
1409,35.5,3.4,"(212, 213, 95)","(223, 225, 0)",SEMI ARID
1410,35.5,3.9,"(252, 248, 214)","(255, 245, 208)",ARID
1411,35.5,4.4,"(250, 242, 209)","(255, 245, 208)",ARID
1412,35.5,4.9,"(167, 230, 234)","(168, 253, 227)",SUB HUMID
1413,35.5,5.4,"(249, 247, 211)","(255, 245, 208)",ARID
1414,35.5,5.9,"(250, 249, 220)","(255, 245, 208)",ARID
1415,35.5,6.4,"(194, 249, 222)","(168, 253, 227)",SUB HUMID
1416,35.5,6.9,"(155, 194, 130)","(88, 211, 150)",HUMID
